source_file,problem_id,model_name,prompt_name,repeat,legacy_parse_success,loc,sloc,comments,blank,cc_avg,cc_max,cc_sum,halstead_volume,halstead_difficulty,halstead_effort,halstead_vocabulary,halstead_length,halstead_bugs,maintainability_index,token_length,functional_pass
outputs\raw\humaneval_090__deepseek_model__optimized__r2.json,humaneval_090,deepseek_model,optimized,,True,11.0,11.0,0.0,0.0,6.0,6.0,6.0,42.0,1.5,63.0,8.0,14.0,0.014,65.11006699742275,44,
outputs\raw\humaneval_090__deepseek_model__optimized__r3.json,humaneval_090,deepseek_model,optimized,,True,11.0,11.0,0.0,0.0,6.0,6.0,6.0,42.0,1.5,63.0,8.0,14.0,0.014,65.11006699742275,44,
outputs\raw\humaneval_090__deepseek_model__optimized__r4.json,humaneval_090,deepseek_model,optimized,,True,11.0,11.0,0.0,0.0,7.0,7.0,7.0,62.26976913547136,2.25,140.10698055481055,11.0,18.0,0.020756589711823786,63.778024012502044,46,
outputs\raw\humaneval_090__deepseek_model__optimized__r5.json,humaneval_090,deepseek_model,optimized,,True,11.0,11.0,0.0,0.0,6.0,6.0,6.0,42.0,1.5,63.0,8.0,14.0,0.014,65.11006699742275,44,
outputs\raw\humaneval_090__deepseek_model__readable__r1.json,humaneval_090,deepseek_model,readable,,True,7.0,7.0,0.0,0.0,3.0,3.0,3.0,12.0,0.6666666666666666,8.0,4.0,6.0,0.004,73.60511169965281,19,
outputs\raw\humaneval_090__deepseek_model__readable__r2.json,humaneval_090,deepseek_model,readable,,True,7.0,7.0,0.0,0.0,3.0,3.0,3.0,12.0,0.6666666666666666,8.0,4.0,6.0,0.004,73.60511169965281,19,
outputs\raw\humaneval_090__deepseek_model__readable__r3.json,humaneval_090,deepseek_model,readable,,True,7.0,7.0,0.0,0.0,3.0,3.0,3.0,12.0,0.6666666666666666,8.0,4.0,6.0,0.004,73.60511169965281,19,
outputs\raw\humaneval_090__deepseek_model__readable__r4.json,humaneval_090,deepseek_model,readable,,True,7.0,7.0,0.0,0.0,3.0,3.0,3.0,12.0,0.6666666666666666,8.0,4.0,6.0,0.004,73.60511169965281,19,
outputs\raw\humaneval_090__deepseek_model__readable__r5.json,humaneval_090,deepseek_model,readable,,True,7.0,7.0,0.0,0.0,3.0,3.0,3.0,12.0,0.6666666666666666,8.0,4.0,6.0,0.004,73.60511169965281,19,
outputs\raw\humaneval_090__gpt5_model__basic__r1.json,humaneval_090,gpt5_model,basic,,True,19.0,14.0,1.0,1.0,11.0,11.0,11.0,185.46604019833754,4.764705882352941,883.6911327097259,23.0,41.0,0.061822013399445847,83.14122100520503,94,
outputs\raw\humaneval_090__gpt5_model__basic__r2.json,humaneval_090,gpt5_model,basic,,True,22.0,15.0,3.0,1.0,11.0,11.0,11.0,169.4584015082173,5.833333333333333,988.5073421312675,22.0,38.0,0.05648613383607243,84.90067885540088,115,
outputs\raw\humaneval_090__gpt5_model__basic__r3.json,humaneval_090,gpt5_model,basic,,True,21.0,16.0,1.0,1.0,10.0,10.0,10.0,116.0,4.318181818181818,500.90909090909093,16.0,29.0,0.03866666666666667,82.51631557637896,92,
outputs\raw\humaneval_090__gpt5_model__basic__r4.json,humaneval_090,gpt5_model,basic,,True,19.0,14.0,1.0,1.0,10.0,10.0,10.0,148.67746297052548,5.3076923076923075,789.134226535866,19.0,35.0,0.04955915432350849,83.94805203581053,89,
outputs\raw\humaneval_090__gpt5_model__basic__r5.json,humaneval_090,gpt5_model,basic,,True,20.0,15.0,1.0,1.0,11.0,11.0,11.0,164.2332676057198,4.166666666666667,684.3052816904992,20.0,38.0,0.05474442253523993,82.39052348973472,92,
outputs\raw\humaneval_090__gpt5_model__concise__r1.json,humaneval_090,gpt5_model,concise,,True,18.0,17.0,0.0,1.0,8.0,8.0,8.0,59.794705707972525,4.0,239.1788228318901,10.0,18.0,0.019931568569324175,59.642792270710665,64,
outputs\raw\humaneval_090__gpt5_model__concise__r2.json,humaneval_090,gpt5_model,concise,,True,14.0,13.0,0.0,1.0,10.0,10.0,10.0,148.67746297052548,5.3076923076923075,789.134226535866,19.0,35.0,0.04955915432350849,59.14536148820974,63,
outputs\raw\humaneval_090__gpt5_model__concise__r3.json,humaneval_090,gpt5_model,concise,,True,28.0,25.0,1.0,2.0,9.0,9.0,9.0,187.29612798276648,5.25,983.304671909524,22.0,42.0,0.06243204266092216,63.21460711056302,104,
outputs\raw\humaneval_090__gpt5_model__concise__r4.json,humaneval_090,gpt5_model,concise,,True,18.0,15.0,2.0,1.0,8.0,8.0,8.0,89.85848369899593,2.727272727272727,245.0685919063525,15.0,23.0,0.02995282789966531,79.6619869939252,78,
outputs\raw\humaneval_090__gpt5_model__concise__r5.json,humaneval_090,gpt5_model,concise,,True,18.0,17.0,0.0,1.0,8.0,8.0,8.0,59.794705707972525,4.0,239.1788228318901,10.0,18.0,0.019931568569324175,59.642792270710665,64,
outputs\raw\humaneval_090__gpt5_model__constraint__r1.json,humaneval_090,gpt5_model,constraint,,True,50.0,34.0,5.0,7.0,8.0,8.0,8.0,104.0,3.8636363636363638,401.8181818181818,16.0,26.0,0.034666666666666665,79.49640847024946,163,
outputs\raw\humaneval_090__gpt5_model__constraint__r2.json,humaneval_090,gpt5_model,constraint,,True,50.0,34.0,6.0,7.0,10.0,10.0,10.0,204.32967235008786,6.588235294117647,1346.1719590123435,25.0,44.0,0.06810989078336262,77.17372547464878,177,
outputs\raw\humaneval_090__gpt5_model__constraint__r3.json,humaneval_090,gpt5_model,constraint,,True,48.0,35.0,5.0,5.0,12.0,12.0,12.0,240.36774610288018,7.578947368421052,1821.7344967797233,28.0,50.0,0.08012258203429339,75.03537117735037,194,
outputs\raw\humaneval_090__gpt5_model__constraint__r4.json,humaneval_090,gpt5_model,constraint,,True,52.0,35.0,7.0,7.0,12.0,12.0,12.0,260.0652015672515,7.285714285714286,1894.7607542756896,30.0,53.0,0.08668840052241716,76.36422353116055,221,
outputs\raw\humaneval_090__gpt5_model__constraint__r5.json,humaneval_090,gpt5_model,constraint,,True,50.0,36.0,6.0,5.0,10.0,10.0,10.0,130.79881092001088,5.7272727272727275,749.1204625418806,17.0,32.0,0.04359960364000363,77.02039644901838,180,
outputs\raw\humaneval_090__gpt5_model__optimized__r1.json,humaneval_090,gpt5_model,optimized,,True,21.0,14.0,3.0,1.0,11.0,11.0,11.0,164.2332676057198,4.166666666666667,684.3052816904992,20.0,38.0,0.05474442253523993,85.923473313149,106,
outputs\raw\humaneval_090__gpt5_model__optimized__r2.json,humaneval_090,gpt5_model,optimized,,True,39.0,30.0,4.0,2.0,10.0,10.0,10.0,166.9080620655929,5.0,834.5403103279646,21.0,38.0,0.05563602068853097,78.46556901766706,155,
outputs\raw\humaneval_090__gpt5_model__optimized__r3.json,humaneval_090,gpt5_model,optimized,,True,30.0,23.0,1.0,2.0,10.0,10.0,10.0,252.00903761466387,5.0,1260.0451880733194,27.0,53.0,0.08400301253822129,74.8458364833261,117,
outputs\raw\humaneval_090__gpt5_model__optimized__r4.json,humaneval_090,gpt5_model,optimized,,True,37.0,28.0,3.0,2.0,9.0,9.0,9.0,220.07820003461552,4.2105263157894735,926.6450527773285,24.0,48.0,0.07335940001153851,74.56767314633404,159,
outputs\raw\humaneval_090__gpt5_model__optimized__r5.json,humaneval_090,gpt5_model,optimized,,True,31.0,23.0,3.0,2.0,10.0,10.0,10.0,252.00903761466387,5.0,1260.0451880733194,27.0,53.0,0.08400301253822129,76.27427705197478,139,
outputs\raw\humaneval_090__gpt5_model__readable__r1.json,humaneval_090,gpt5_model,readable,,True,51.0,34.0,6.0,8.0,8.0,8.0,8.0,87.56916320732489,4.166666666666667,364.87151336385375,14.0,23.0,0.029189721069108297,80.15383671763925,190,
outputs\raw\humaneval_090__gpt5_model__readable__r2.json,humaneval_090,gpt5_model,readable,,True,44.0,30.0,4.0,6.0,10.0,10.0,10.0,182.83669636412918,6.066666666666666,1109.209291275717,22.0,41.0,0.06094556545470973,79.35349697947534,186,
outputs\raw\humaneval_090__gpt5_model__readable__r3.json,humaneval_090,gpt5_model,readable,,True,52.0,33.0,7.0,9.0,8.0,8.0,8.0,87.56916320732489,4.166666666666667,364.87151336385375,14.0,23.0,0.029189721069108297,81.13605057442305,188,
outputs\raw\humaneval_090__gpt5_model__readable__r4.json,humaneval_090,gpt5_model,readable,,True,44.0,30.0,4.0,6.0,10.0,10.0,10.0,182.83669636412918,6.066666666666666,1109.209291275717,22.0,41.0,0.06094556545470973,79.35349697947534,188,
outputs\raw\humaneval_090__gpt5_model__readable__r5.json,humaneval_090,gpt5_model,readable,,True,45.0,32.0,4.0,5.0,10.0,10.0,10.0,130.79881092001088,5.7272727272727275,749.1204625418806,17.0,32.0,0.04359960364000363,78.61527423451639,193,
outputs\raw\humaneval_091__claude_model__basic__r1.json,humaneval_091,claude_model,basic,,True,9.0,8.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,69.57204560999716,27,
outputs\raw\humaneval_091__claude_model__basic__r2.json,humaneval_091,claude_model,basic,,True,9.0,8.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,69.57204560999716,27,
outputs\raw\humaneval_091__claude_model__basic__r3.json,humaneval_091,claude_model,basic,,True,9.0,8.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,69.57204560999716,27,
outputs\raw\humaneval_091__claude_model__basic__r4.json,humaneval_091,claude_model,basic,,True,9.0,8.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,69.57204560999716,27,
outputs\raw\humaneval_091__claude_model__basic__r5.json,humaneval_091,claude_model,basic,,True,9.0,8.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,69.57204560999716,27,
outputs\raw\humaneval_091__claude_model__concise__r1.json,humaneval_091,claude_model,concise,,True,5.0,4.0,0.0,1.0,4.0,4.0,4.0,15.509775004326936,1.0,15.509775004326936,6.0,6.0,0.005169925001442312,77.99203795484058,21,
outputs\raw\humaneval_091__claude_model__concise__r2.json,humaneval_091,claude_model,concise,,True,5.0,4.0,0.0,1.0,4.0,4.0,4.0,15.509775004326936,1.0,15.509775004326936,6.0,6.0,0.005169925001442312,77.99203795484058,21,
outputs\raw\humaneval_091__claude_model__concise__r3.json,humaneval_091,claude_model,concise,,True,5.0,4.0,0.0,1.0,4.0,4.0,4.0,15.509775004326936,1.0,15.509775004326936,6.0,6.0,0.005169925001442312,77.99203795484058,21,
outputs\raw\humaneval_091__claude_model__concise__r4.json,humaneval_091,claude_model,concise,,True,5.0,4.0,0.0,1.0,4.0,4.0,4.0,15.509775004326936,1.0,15.509775004326936,6.0,6.0,0.005169925001442312,77.99203795484058,21,
outputs\raw\humaneval_091__claude_model__concise__r5.json,humaneval_091,claude_model,concise,,True,5.0,4.0,0.0,1.0,4.0,4.0,4.0,15.509775004326936,1.0,15.509775004326936,6.0,6.0,0.005169925001442312,77.99203795484058,21,
outputs\raw\humaneval_091__claude_model__constraint__r1.json,humaneval_091,claude_model,constraint,,True,9.0,8.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,69.57204560999716,27,
outputs\raw\humaneval_091__claude_model__constraint__r2.json,humaneval_091,claude_model,constraint,,True,9.0,8.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,69.57204560999716,27,
outputs\raw\humaneval_091__claude_model__constraint__r3.json,humaneval_091,claude_model,constraint,,True,9.0,8.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,69.57204560999716,27,
outputs\raw\humaneval_091__claude_model__constraint__r4.json,humaneval_091,claude_model,constraint,,True,9.0,8.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,69.57204560999716,27,
outputs\raw\humaneval_091__claude_model__constraint__r5.json,humaneval_091,claude_model,constraint,,True,9.0,8.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,69.57204560999716,27,
outputs\raw\humaneval_091__claude_model__optimized__r1.json,humaneval_091,claude_model,optimized,,True,9.0,8.0,0.0,1.0,3.0,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,75.15517382051522,23,
outputs\raw\humaneval_091__claude_model__optimized__r2.json,humaneval_091,claude_model,optimized,,True,9.0,8.0,0.0,1.0,3.0,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,75.15517382051522,23,
outputs\raw\humaneval_091__claude_model__optimized__r3.json,humaneval_091,claude_model,optimized,,True,9.0,8.0,0.0,1.0,3.0,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,75.15517382051522,23,
outputs\raw\humaneval_091__claude_model__optimized__r4.json,humaneval_091,claude_model,optimized,,True,9.0,8.0,0.0,1.0,3.0,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,75.15517382051522,23,
outputs\raw\humaneval_091__claude_model__optimized__r5.json,humaneval_091,claude_model,optimized,,True,9.0,8.0,0.0,1.0,3.0,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,75.15517382051522,23,
outputs\raw\humaneval_091__claude_model__readable__r1.json,humaneval_091,claude_model,readable,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__claude_model__readable__r2.json,humaneval_091,claude_model,readable,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__claude_model__readable__r3.json,humaneval_091,claude_model,readable,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__claude_model__readable__r4.json,humaneval_091,claude_model,readable,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__claude_model__readable__r5.json,humaneval_091,claude_model,readable,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__basic__r1.json,humaneval_091,deepseek_model,basic,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__basic__r2.json,humaneval_091,deepseek_model,basic,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__basic__r3.json,humaneval_091,deepseek_model,basic,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__basic__r4.json,humaneval_091,deepseek_model,basic,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__basic__r5.json,humaneval_091,deepseek_model,basic,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__concise__r1.json,humaneval_091,deepseek_model,concise,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__concise__r2.json,humaneval_091,deepseek_model,concise,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__concise__r3.json,humaneval_091,deepseek_model,concise,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,15.509775004326936,1.0,15.509775004326936,6.0,6.0,0.005169925001442312,70.30954116963326,28,
outputs\raw\humaneval_091__deepseek_model__concise__r4.json,humaneval_091,deepseek_model,concise,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,15.509775004326936,1.0,15.509775004326936,6.0,6.0,0.005169925001442312,70.30954116963326,28,
outputs\raw\humaneval_091__deepseek_model__concise__r5.json,humaneval_091,deepseek_model,concise,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__constraint__r1.json,humaneval_091,deepseek_model,constraint,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__constraint__r2.json,humaneval_091,deepseek_model,constraint,,True,15.0,15.0,0.0,0.0,8.0,8.0,8.0,93.76537429460444,2.909090909090909,272.7719979479402,15.0,24.0,0.03125512476486815,59.460496721615776,50,
outputs\raw\humaneval_091__deepseek_model__constraint__r3.json,humaneval_091,deepseek_model,constraint,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__constraint__r4.json,humaneval_091,deepseek_model,constraint,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__constraint__r5.json,humaneval_091,deepseek_model,constraint,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__optimized__r1.json,humaneval_091,deepseek_model,optimized,,True,19.0,16.0,4.0,0.0,12.0,12.0,12.0,348.0631942357333,7.36,2561.745109574997,33.0,69.0,0.11602106474524443,79.48028679064542,93,
outputs\raw\humaneval_091__deepseek_model__optimized__r2.json,humaneval_091,deepseek_model,optimized,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__optimized__r3.json,humaneval_091,deepseek_model,optimized,,True,19.0,16.0,4.0,0.0,12.0,12.0,12.0,348.0631942357333,7.36,2561.745109574997,33.0,69.0,0.11602106474524443,79.48028679064542,94,
outputs\raw\humaneval_091__deepseek_model__optimized__r4.json,humaneval_091,deepseek_model,optimized,,True,9.0,9.0,0.0,0.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__optimized__r5.json,humaneval_091,deepseek_model,optimized,,True,19.0,16.0,4.0,0.0,12.0,12.0,12.0,348.0631942357333,7.36,2561.745109574997,33.0,69.0,0.11602106474524443,79.48028679064542,94,
outputs\raw\humaneval_091__deepseek_model__readable__r1.json,humaneval_091,deepseek_model,readable,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__readable__r2.json,humaneval_091,deepseek_model,readable,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__readable__r3.json,humaneval_091,deepseek_model,readable,,True,21.0,9.0,0.0,2.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,91.36784652090697,88,
outputs\raw\humaneval_091__deepseek_model__readable__r4.json,humaneval_091,deepseek_model,readable,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__deepseek_model__readable__r5.json,humaneval_091,deepseek_model,readable,,True,10.0,9.0,0.0,1.0,4.0,4.0,4.0,28.529325012980813,1.5,42.793987519471216,9.0,9.0,0.009509775004326938,68.45620632483141,30,
outputs\raw\humaneval_091__gpt5_model__basic__r1.json,humaneval_091,gpt5_model,basic,,True,29.0,19.0,4.0,1.0,8.0,8.0,8.0,53.1508495181978,2.142857142857143,113.89467753899528,10.0,16.0,0.017716949839399268,87.39552262914492,125,
outputs\raw\humaneval_091__gpt5_model__basic__r2.json,humaneval_091,gpt5_model,basic,,True,24.0,14.0,4.0,1.0,5.0,5.0,5.0,38.053747805010275,2.0,76.10749561002055,11.0,11.0,0.012684582601670092,91.72625108021742,101,
outputs\raw\humaneval_091__gpt5_model__basic__r3.json,humaneval_091,gpt5_model,basic,,True,33.0,21.0,8.0,2.0,6.0,6.0,6.0,53.77443751081735,1.5,80.66165626622603,12.0,15.0,0.017924812503605784,86.84541651501645,150,
outputs\raw\humaneval_091__gpt5_model__basic__r4.json,humaneval_091,gpt5_model,basic,,True,24.0,14.0,4.0,1.0,5.0,5.0,5.0,31.699250014423125,1.5,47.548875021634686,9.0,10.0,0.010566416671474375,92.28184995955495,118,
outputs\raw\humaneval_091__gpt5_model__basic__r5.json,humaneval_091,gpt5_model,basic,,True,27.0,17.0,4.0,1.0,7.0,7.0,7.0,55.506595772116384,2.0,111.01319154423277,13.0,15.0,0.01850219859070546,88.64359175343628,122,
outputs\raw\humaneval_091__gpt5_model__concise__r1.json,humaneval_091,gpt5_model,concise,,True,21.0,14.0,3.0,1.0,5.0,5.0,5.0,31.699250014423125,1.5,47.548875021634686,9.0,10.0,0.010566416671474375,91.73281410051,84,
outputs\raw\humaneval_091__gpt5_model__concise__r2.json,humaneval_091,gpt5_model,concise,,True,22.0,14.0,3.0,1.0,7.0,7.0,7.0,72.0,2.5,180.0,16.0,18.0,0.024,89.47503884550214,90,
outputs\raw\humaneval_091__gpt5_model__concise__r3.json,humaneval_091,gpt5_model,concise,,True,19.0,12.0,2.0,1.0,5.0,5.0,5.0,38.053747805010275,2.0,76.10749561002055,11.0,11.0,0.012684582601670092,93.03883983326999,73,
outputs\raw\humaneval_091__gpt5_model__concise__r4.json,humaneval_091,gpt5_model,concise,,True,19.0,12.0,2.0,1.0,5.0,5.0,5.0,38.053747805010275,2.0,76.10749561002055,11.0,11.0,0.012684582601670092,93.03883983326999,70,
outputs\raw\humaneval_091__gpt5_model__concise__r5.json,humaneval_091,gpt5_model,concise,,True,22.0,13.0,4.0,1.0,5.0,5.0,5.0,24.0,1.5,36.0,8.0,8.0,0.008,93.85770385680792,94,
outputs\raw\humaneval_091__gpt5_model__constraint__r1.json,humaneval_091,gpt5_model,constraint,,True,42.0,29.0,6.0,2.0,6.0,6.0,6.0,60.91767875292166,2.0,121.83535750584332,14.0,16.0,0.020305892917640553,85.12334217211537,178,
outputs\raw\humaneval_091__gpt5_model__constraint__r2.json,humaneval_091,gpt5_model,constraint,,True,48.0,34.0,7.0,3.0,7.0,7.0,7.0,70.32403072095333,2.0,140.64806144190666,15.0,18.0,0.02344134357365111,82.92930919832185,202,
outputs\raw\humaneval_091__gpt5_model__constraint__r3.json,humaneval_091,gpt5_model,constraint,,True,35.0,21.0,10.0,2.0,6.0,6.0,6.0,60.91767875292166,2.0,121.83535750584332,14.0,16.0,0.020305892917640553,86.04323011969694,152,
outputs\raw\humaneval_091__gpt5_model__constraint__r4.json,humaneval_091,gpt5_model,constraint,,True,29.0,18.0,5.0,1.0,6.0,6.0,6.0,39.863137138648355,1.5,59.79470570797253,10.0,12.0,0.013287712379549451,89.32068287293342,124,
outputs\raw\humaneval_091__gpt5_model__constraint__r5.json,humaneval_091,gpt5_model,constraint,,True,42.0,28.0,7.0,2.0,6.0,6.0,6.0,60.91767875292166,2.0,121.83535750584332,14.0,16.0,0.020305892917640553,85.7145260427612,190,
outputs\raw\humaneval_091__gpt5_model__optimized__r1.json,humaneval_091,gpt5_model,optimized,,True,29.0,18.0,4.0,1.0,6.0,6.0,6.0,39.863137138648355,1.5,59.79470570797253,10.0,12.0,0.013287712379549451,89.32068287293342,131,
outputs\raw\humaneval_091__gpt5_model__optimized__r2.json,humaneval_091,gpt5_model,optimized,,True,25.0,14.0,5.0,1.0,5.0,5.0,5.0,31.699250014423125,1.5,47.548875021634686,9.0,10.0,0.010566416671474375,91.92701525346916,117,
outputs\raw\humaneval_091__gpt5_model__optimized__r3.json,humaneval_091,gpt5_model,optimized,,True,25.0,14.0,5.0,1.0,5.0,5.0,5.0,31.699250014423125,1.5,47.548875021634686,9.0,10.0,0.010566416671474375,91.92701525346916,125,
outputs\raw\humaneval_091__gpt5_model__optimized__r4.json,humaneval_091,gpt5_model,optimized,,True,23.0,14.0,4.0,1.0,5.0,5.0,5.0,31.699250014423125,1.5,47.548875021634686,9.0,10.0,0.010566416671474375,92.40138450399826,90,
outputs\raw\humaneval_091__gpt5_model__optimized__r5.json,humaneval_091,gpt5_model,optimized,,True,30.0,18.0,8.0,2.0,5.0,5.0,5.0,44.97261104228487,1.5,67.4589165634273,11.0,13.0,0.01499087034742829,88.43717840831681,146,
outputs\raw\humaneval_091__gpt5_model__readable__r1.json,humaneval_091,gpt5_model,readable,,True,30.0,17.0,7.0,3.0,5.0,5.0,5.0,31.699250014423125,1.5,47.548875021634686,9.0,10.0,0.010566416671474375,89.69359519163694,134,
outputs\raw\humaneval_091__gpt5_model__readable__r2.json,humaneval_091,gpt5_model,readable,,True,45.0,28.0,4.0,5.0,8.0,8.0,8.0,77.66179398375645,2.5,194.15448495939114,17.0,19.0,0.02588726466125215,85.60999792031959,215,
outputs\raw\humaneval_091__gpt5_model__readable__r3.json,humaneval_091,gpt5_model,readable,,True,41.0,26.0,6.0,3.0,5.0,5.0,5.0,31.699250014423125,1.5,47.548875021634686,9.0,10.0,0.010566416671474375,89.73026802744992,204,
outputs\raw\humaneval_091__gpt5_model__readable__r4.json,humaneval_091,gpt5_model,readable,,True,43.0,29.0,7.0,2.0,6.0,6.0,6.0,53.77443751081735,1.5,80.66165626622603,12.0,15.0,0.017924812503605784,86.27192795618093,193,
outputs\raw\humaneval_091__gpt5_model__readable__r5.json,humaneval_091,gpt5_model,readable,,True,50.0,29.0,8.0,6.0,6.0,6.0,6.0,60.91767875292166,2.0,121.83535750584332,14.0,16.0,0.020305892917640553,85.46421905306852,234,
outputs\raw\humaneval_092__claude_model__basic__r1.json,humaneval_092,claude_model,basic,,True,5.0,5.0,0.0,0.0,7.0,7.0,7.0,104.0,3.0,312.0,16.0,26.0,0.034666666666666665,69.68787903101313,35,
outputs\raw\humaneval_092__claude_model__basic__r2.json,humaneval_092,claude_model,basic,,True,5.0,5.0,0.0,0.0,7.0,7.0,7.0,104.0,3.0,312.0,16.0,26.0,0.034666666666666665,69.68787903101313,35,
