problem_id,task_id,model_name,model_id,provider,num_prompt_types,num_valid_prompt_vectors,num_prompt_pairs,avg_prompt_distance,pssi,success_rate
humaneval_147,HumanEval/147,deepseek_model,deepseek-chat,deepseek,5,5,10,0.5684742836998068,0.5684742836998068,1.0
humaneval_147,HumanEval/147,gpt5_model,gpt-5-mini,openai,5,5,10,1.0678306841281269,1.0678306841281269,0.88
humaneval_148,HumanEval/148,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.3500232721291072,0.3500232721291072,1.0
humaneval_148,HumanEval/148,deepseek_model,deepseek-chat,deepseek,5,5,10,0.6711929306905791,0.6711929306905791,1.0
humaneval_148,HumanEval/148,gpt5_model,gpt-5-mini,openai,5,5,10,0.29147066755859674,0.29147066755859674,1.0
humaneval_149,HumanEval/149,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.040756308757256755,0.040756308757256755,1.0
humaneval_149,HumanEval/149,deepseek_model,deepseek-chat,deepseek,5,5,10,0.0,0.0,1.0
humaneval_149,HumanEval/149,gpt5_model,gpt-5-mini,openai,5,5,10,0.12049602244156929,0.12049602244156929,1.0
humaneval_150,HumanEval/150,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.1334174835226434,1.1334174835226434,1.0
humaneval_150,HumanEval/150,deepseek_model,deepseek-chat,deepseek,5,5,10,0.7936127616210622,0.7936127616210622,1.0
humaneval_150,HumanEval/150,gpt5_model,gpt-5-mini,openai,5,5,10,0.8953282561398581,0.8953282561398581,1.0
humaneval_151,HumanEval/151,claude_model,claude-sonnet-4-6,anthropic,5,5,10,2.645273713467785,2.645273713467785,1.0
humaneval_151,HumanEval/151,deepseek_model,deepseek-chat,deepseek,5,5,10,1.2340676396356511,1.2340676396356511,1.0
humaneval_151,HumanEval/151,gpt5_model,gpt-5-mini,openai,5,5,10,0.9718628528190024,0.9718628528190024,1.0
humaneval_152,HumanEval/152,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_152,HumanEval/152,deepseek_model,deepseek-chat,deepseek,5,5,10,0.8989853803040028,0.8989853803040028,1.0
humaneval_152,HumanEval/152,gpt5_model,gpt-5-mini,openai,5,5,10,1.1008742800214175,1.1008742800214175,1.0
humaneval_153,HumanEval/153,claude_model,claude-sonnet-4-6,anthropic,5,5,10,2.269816395148134,2.269816395148134,1.0
humaneval_153,HumanEval/153,deepseek_model,deepseek-chat,deepseek,5,5,10,0.48620144916340136,0.48620144916340136,1.0
humaneval_153,HumanEval/153,gpt5_model,gpt-5-mini,openai,5,5,10,1.0596964616269455,1.0596964616269455,1.0
humaneval_154,HumanEval/154,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.4356364370755974,1.4356364370755974,1.0
humaneval_154,HumanEval/154,deepseek_model,deepseek-chat,deepseek,5,5,10,0.6200424566624163,0.6200424566624163,0.64
humaneval_154,HumanEval/154,gpt5_model,gpt-5-mini,openai,5,5,10,0.5553691991970947,0.5553691991970947,1.0
humaneval_155,HumanEval/155,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.241041734792755,1.241041734792755,1.0
humaneval_155,HumanEval/155,deepseek_model,deepseek-chat,deepseek,5,5,10,0.5066837750088107,0.5066837750088107,1.0
humaneval_155,HumanEval/155,gpt5_model,gpt-5-mini,openai,5,5,10,1.2163056302616593,1.2163056302616593,1.0
humaneval_156,HumanEval/156,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.23984520375124188,0.23984520375124188,1.0
humaneval_156,HumanEval/156,deepseek_model,deepseek-chat,deepseek,5,5,10,0.4745228846197797,0.4745228846197797,1.0
humaneval_156,HumanEval/156,gpt5_model,gpt-5-mini,openai,5,5,10,0.7108169960162732,0.7108169960162732,1.0
humaneval_157,HumanEval/157,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.2891401132098,1.2891401132098,1.0
humaneval_157,HumanEval/157,deepseek_model,deepseek-chat,deepseek,5,5,10,0.18974478384637253,0.18974478384637253,1.0
humaneval_157,HumanEval/157,gpt5_model,gpt-5-mini,openai,5,5,10,0.363155244697512,0.363155244697512,1.0
humaneval_158,HumanEval/158,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.835468735861981,1.835468735861981,1.0
humaneval_158,HumanEval/158,deepseek_model,deepseek-chat,deepseek,5,5,10,2.1709761656930633,2.1709761656930633,1.0
humaneval_158,HumanEval/158,gpt5_model,gpt-5-mini,openai,5,5,10,0.6728407851979687,0.6728407851979687,1.0
humaneval_159,HumanEval/159,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.6031654688409256,0.6031654688409256,1.0
humaneval_159,HumanEval/159,deepseek_model,deepseek-chat,deepseek,5,5,10,0.21186514035892623,0.21186514035892623,1.0
humaneval_159,HumanEval/159,gpt5_model,gpt-5-mini,openai,5,5,10,0.9720383977045575,0.9720383977045575,1.0
humaneval_160,HumanEval/160,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.5541881685107352,0.5541881685107352,1.0
humaneval_160,HumanEval/160,deepseek_model,deepseek-chat,deepseek,5,5,10,0.19271595246469578,0.19271595246469578,0.0
humaneval_160,HumanEval/160,gpt5_model,gpt-5-mini,openai,5,5,10,2.1942925983445813,2.1942925983445813,0.72
humaneval_161,HumanEval/161,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.7481683346705952,0.7481683346705952,1.0
humaneval_161,HumanEval/161,deepseek_model,deepseek-chat,deepseek,5,5,10,0.6606559572288551,0.6606559572288551,1.0
humaneval_161,HumanEval/161,gpt5_model,gpt-5-mini,openai,5,5,10,1.2203523183955647,1.2203523183955647,1.0
humaneval_162,HumanEval/162,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.4107212997375392,0.4107212997375392,1.0
humaneval_162,HumanEval/162,deepseek_model,deepseek-chat,deepseek,5,5,10,0.3037277792955503,0.3037277792955503,1.0
humaneval_162,HumanEval/162,gpt5_model,gpt-5-mini,openai,5,5,10,0.621372837858945,0.621372837858945,1.0
humaneval_163,HumanEval/163,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.7521234707249445,0.7521234707249445,1.0
humaneval_163,HumanEval/163,deepseek_model,deepseek-chat,deepseek,5,5,10,0.6723346993878623,0.6723346993878623,0.0
humaneval_163,HumanEval/163,gpt5_model,gpt-5-mini,openai,5,5,10,0.9538353071368644,0.9538353071368644,0.88
