problem_id,task_id,model_name,prompt_name,num_successful_candidates,baseline_file,reranked_file,baseline_repeat_idx,reranked_repeat_idx,baseline_complexity,reranked_complexity,improvement,improved
humaneval_094,HumanEval/94,claude_model,basic,5,humaneval_094__claude_model__basic__r1.json,humaneval_094__claude_model__basic__r1.json,1,1,19.115044,19.115044,0.0,False
humaneval_094,HumanEval/94,claude_model,concise,5,humaneval_094__claude_model__concise__r1.json,humaneval_094__claude_model__concise__r1.json,1,1,19.115044,19.115044,0.0,False
humaneval_094,HumanEval/94,claude_model,constraint,5,humaneval_094__claude_model__constraint__r1.json,humaneval_094__claude_model__constraint__r1.json,1,1,21.126866,21.126866,0.0,False
humaneval_094,HumanEval/94,claude_model,optimized,5,humaneval_094__claude_model__optimized__r1.json,humaneval_094__claude_model__optimized__r1.json,1,1,19.115044,19.115044,0.0,False
humaneval_094,HumanEval/94,claude_model,readable,5,humaneval_094__claude_model__readable__r1.json,humaneval_094__claude_model__readable__r1.json,1,1,19.110169,19.110169,0.0,False
humaneval_094,HumanEval/94,deepseek_model,basic,5,humaneval_094__deepseek_model__basic__r1.json,humaneval_094__deepseek_model__basic__r1.json,1,1,17.096774,17.096774,0.0,False
humaneval_094,HumanEval/94,deepseek_model,concise,5,humaneval_094__deepseek_model__concise__r1.json,humaneval_094__deepseek_model__concise__r1.json,1,1,17.096774,17.096774,0.0,False
humaneval_094,HumanEval/94,deepseek_model,constraint,5,humaneval_094__deepseek_model__constraint__r1.json,humaneval_094__deepseek_model__constraint__r1.json,1,1,18.114035,18.114035,0.0,False
humaneval_094,HumanEval/94,deepseek_model,optimized,5,humaneval_094__deepseek_model__optimized__r1.json,humaneval_094__deepseek_model__optimized__r1.json,1,1,17.1,17.1,0.0,False
humaneval_094,HumanEval/94,deepseek_model,readable,5,humaneval_094__deepseek_model__readable__r1.json,humaneval_094__deepseek_model__readable__r1.json,1,1,19.110169,19.110169,0.0,False
humaneval_094,HumanEval/94,gpt5_model,basic,5,humaneval_094__gpt5_model__basic__r1.json,humaneval_094__gpt5_model__basic__r4.json,1,4,22.108974,21.094675,1.0142990000000012,True
humaneval_094,HumanEval/94,gpt5_model,concise,5,humaneval_094__gpt5_model__concise__r1.json,humaneval_094__gpt5_model__concise__r4.json,1,4,24.097561,21.083799,3.013762,True
humaneval_094,HumanEval/94,gpt5_model,constraint,5,humaneval_094__gpt5_model__constraint__r1.json,humaneval_094__gpt5_model__constraint__r5.json,1,5,27.063037,22.1,4.963037,True
humaneval_094,HumanEval/94,gpt5_model,optimized,5,humaneval_094__gpt5_model__optimized__r1.json,humaneval_094__gpt5_model__optimized__r4.json,1,4,28.061728,27.058537,1.0031909999999975,True
humaneval_094,HumanEval/94,gpt5_model,readable,5,humaneval_094__gpt5_model__readable__r1.json,humaneval_094__gpt5_model__readable__r1.json,1,1,22.1,22.1,0.0,False
humaneval_095,HumanEval/95,claude_model,basic,5,humaneval_095__claude_model__basic__r1.json,humaneval_095__claude_model__basic__r1.json,1,1,13.05618,13.05618,0.0,False
humaneval_095,HumanEval/95,claude_model,concise,5,humaneval_095__claude_model__concise__r1.json,humaneval_095__claude_model__concise__r1.json,1,1,13.070423,13.070423,0.0,False
humaneval_095,HumanEval/95,claude_model,constraint,5,humaneval_095__claude_model__constraint__r1.json,humaneval_095__claude_model__constraint__r2.json,1,2,15.119403,15.114286,0.00511700000000026,True
humaneval_095,HumanEval/95,claude_model,optimized,5,humaneval_095__claude_model__optimized__r1.json,humaneval_095__claude_model__optimized__r4.json,1,4,13.054348,12.059524,0.9948239999999995,True
humaneval_095,HumanEval/95,claude_model,readable,5,humaneval_095__claude_model__readable__r1.json,humaneval_095__claude_model__readable__r1.json,1,1,12.05618,12.05618,0.0,False
humaneval_095,HumanEval/95,deepseek_model,basic,5,humaneval_095__deepseek_model__basic__r1.json,humaneval_095__deepseek_model__basic__r1.json,1,1,12.039474,12.039474,0.0,False
humaneval_095,HumanEval/95,deepseek_model,concise,5,humaneval_095__deepseek_model__concise__r1.json,humaneval_095__deepseek_model__concise__r1.json,1,1,12.056818,12.056818,0.0,False
humaneval_095,HumanEval/95,deepseek_model,constraint,5,humaneval_095__deepseek_model__constraint__r1.json,humaneval_095__deepseek_model__constraint__r1.json,1,1,16.15942,16.15942,0.0,False
humaneval_095,HumanEval/95,deepseek_model,optimized,5,humaneval_095__deepseek_model__optimized__r1.json,humaneval_095__deepseek_model__optimized__r2.json,1,2,16.15942,15.113924,1.045496,True
humaneval_095,HumanEval/95,deepseek_model,readable,5,humaneval_095__deepseek_model__readable__r1.json,humaneval_095__deepseek_model__readable__r2.json,1,2,15.112676,15.108108,0.004568000000000794,True
humaneval_095,HumanEval/95,gpt5_model,basic,5,humaneval_095__gpt5_model__basic__r1.json,humaneval_095__gpt5_model__basic__r2.json,1,2,21.066079,17.110169,3.9559099999999994,True
humaneval_095,HumanEval/95,gpt5_model,concise,5,humaneval_095__gpt5_model__concise__r1.json,humaneval_095__gpt5_model__concise__r4.json,1,4,14.034247,13.046729,0.9875180000000015,True
humaneval_095,HumanEval/95,gpt5_model,constraint,5,humaneval_095__gpt5_model__constraint__r1.json,humaneval_095__gpt5_model__constraint__r2.json,1,2,21.070175,21.06383,0.006344999999999601,True
humaneval_095,HumanEval/95,gpt5_model,optimized,5,humaneval_095__gpt5_model__optimized__r1.json,humaneval_095__gpt5_model__optimized__r1.json,1,1,17.13,17.13,0.0,False
humaneval_095,HumanEval/95,gpt5_model,readable,5,humaneval_095__gpt5_model__readable__r1.json,humaneval_095__gpt5_model__readable__r4.json,1,4,20.061033,16.036437,4.024595999999999,True
humaneval_096,HumanEval/96,claude_model,basic,5,humaneval_096__claude_model__basic__r1.json,humaneval_096__claude_model__basic__r1.json,1,1,15.107692,15.107692,0.0,False
humaneval_096,HumanEval/96,claude_model,concise,5,humaneval_096__claude_model__concise__r1.json,humaneval_096__claude_model__concise__r1.json,1,1,15.107692,15.107692,0.0,False
humaneval_096,HumanEval/96,claude_model,constraint,5,humaneval_096__claude_model__constraint__r1.json,humaneval_096__claude_model__constraint__r1.json,1,1,18.102273,18.102273,0.0,False
humaneval_096,HumanEval/96,claude_model,optimized,5,humaneval_096__claude_model__optimized__r1.json,humaneval_096__claude_model__optimized__r1.json,1,1,14.058252,14.058252,0.0,False
humaneval_096,HumanEval/96,claude_model,readable,5,humaneval_096__claude_model__readable__r1.json,humaneval_096__claude_model__readable__r1.json,1,1,17.115385,17.115385,0.0,False
humaneval_096,HumanEval/96,deepseek_model,basic,5,humaneval_096__deepseek_model__basic__r1.json,humaneval_096__deepseek_model__basic__r4.json,1,4,16.102564,14.058252,2.0443120000000015,True
humaneval_096,HumanEval/96,deepseek_model,concise,5,humaneval_096__deepseek_model__concise__r1.json,humaneval_096__deepseek_model__concise__r1.json,1,1,17.115385,17.115385,0.0,False
humaneval_096,HumanEval/96,deepseek_model,constraint,5,humaneval_096__deepseek_model__constraint__r1.json,humaneval_096__deepseek_model__constraint__r1.json,1,1,14.058252,14.058252,0.0,False
humaneval_096,HumanEval/96,deepseek_model,optimized,5,humaneval_096__deepseek_model__optimized__r1.json,humaneval_096__deepseek_model__optimized__r1.json,1,1,14.058252,14.058252,0.0,False
humaneval_096,HumanEval/96,deepseek_model,readable,5,humaneval_096__deepseek_model__readable__r1.json,humaneval_096__deepseek_model__readable__r1.json,1,1,17.115385,17.115385,0.0,False
humaneval_096,HumanEval/96,gpt5_model,basic,5,humaneval_096__gpt5_model__basic__r1.json,humaneval_096__gpt5_model__basic__r2.json,1,2,16.042945,16.038462,0.004483000000000459,True
humaneval_096,HumanEval/96,gpt5_model,concise,5,humaneval_096__gpt5_model__concise__r1.json,humaneval_096__gpt5_model__concise__r1.json,1,1,16.03937,16.03937,0.0,False
humaneval_096,HumanEval/96,gpt5_model,constraint,5,humaneval_096__gpt5_model__constraint__r1.json,humaneval_096__gpt5_model__constraint__r1.json,1,1,18.051282,18.051282,0.0,False
humaneval_096,HumanEval/96,gpt5_model,optimized,5,humaneval_096__gpt5_model__optimized__r1.json,humaneval_096__gpt5_model__optimized__r2.json,1,2,17.039548,16.034247,1.0053009999999993,True
humaneval_096,HumanEval/96,gpt5_model,readable,5,humaneval_096__gpt5_model__readable__r1.json,humaneval_096__gpt5_model__readable__r1.json,1,1,16.032895,16.032895,0.0,False
humaneval_097,HumanEval/97,claude_model,basic,5,humaneval_097__claude_model__basic__r1.json,humaneval_097__claude_model__basic__r1.json,1,1,9.041667,9.041667,0.0,False
humaneval_097,HumanEval/97,claude_model,concise,5,humaneval_097__claude_model__concise__r1.json,humaneval_097__claude_model__concise__r1.json,1,1,9.041667,9.041667,0.0,False
humaneval_097,HumanEval/97,claude_model,constraint,5,humaneval_097__claude_model__constraint__r1.json,humaneval_097__claude_model__constraint__r1.json,1,1,8.029412,8.029412,0.0,False
humaneval_097,HumanEval/97,claude_model,optimized,5,humaneval_097__claude_model__optimized__r1.json,humaneval_097__claude_model__optimized__r1.json,1,1,9.041667,9.041667,0.0,False
humaneval_097,HumanEval/97,claude_model,readable,5,humaneval_097__claude_model__readable__r1.json,humaneval_097__claude_model__readable__r1.json,1,1,8.029412,8.029412,0.0,False
humaneval_097,HumanEval/97,deepseek_model,constraint,5,humaneval_097__deepseek_model__constraint__r1.json,humaneval_097__deepseek_model__constraint__r1.json,1,1,8.027778,8.027778,0.0,False
humaneval_097,HumanEval/97,deepseek_model,readable,5,humaneval_097__deepseek_model__readable__r1.json,humaneval_097__deepseek_model__readable__r1.json,1,1,8.027778,8.027778,0.0,False
humaneval_097,HumanEval/97,gpt5_model,basic,5,humaneval_097__gpt5_model__basic__r1.json,humaneval_097__gpt5_model__basic__r4.json,1,4,9.038462,8.026316,1.0121460000000013,True
humaneval_097,HumanEval/97,gpt5_model,concise,5,humaneval_097__gpt5_model__concise__r1.json,humaneval_097__gpt5_model__concise__r2.json,1,2,9.038462,9.029412,0.009050000000000225,True
humaneval_097,HumanEval/97,gpt5_model,constraint,5,humaneval_097__gpt5_model__constraint__r1.json,humaneval_097__gpt5_model__constraint__r4.json,1,4,12.02381,8.027778,3.9960319999999996,True
humaneval_097,HumanEval/97,gpt5_model,optimized,5,humaneval_097__gpt5_model__optimized__r1.json,humaneval_097__gpt5_model__optimized__r1.json,1,1,8.026316,8.026316,0.0,False
humaneval_097,HumanEval/97,gpt5_model,readable,5,humaneval_097__gpt5_model__readable__r1.json,humaneval_097__gpt5_model__readable__r3.json,1,3,12.026316,7.021739,5.004576999999999,True
humaneval_098,HumanEval/98,claude_model,basic,5,humaneval_098__claude_model__basic__r1.json,humaneval_098__claude_model__basic__r1.json,1,1,11.061224,11.061224,0.0,False
humaneval_098,HumanEval/98,claude_model,concise,5,humaneval_098__claude_model__concise__r1.json,humaneval_098__claude_model__concise__r1.json,1,1,11.027027,11.027027,0.0,False
humaneval_098,HumanEval/98,claude_model,constraint,5,humaneval_098__claude_model__constraint__r1.json,humaneval_098__claude_model__constraint__r1.json,1,1,11.058824,11.058824,0.0,False
humaneval_098,HumanEval/98,claude_model,optimized,5,humaneval_098__claude_model__optimized__r1.json,humaneval_098__claude_model__optimized__r1.json,1,1,11.025,11.025,0.0,False
humaneval_098,HumanEval/98,claude_model,readable,5,humaneval_098__claude_model__readable__r1.json,humaneval_098__claude_model__readable__r1.json,1,1,10.055556,10.055556,0.0,False
humaneval_098,HumanEval/98,deepseek_model,basic,5,humaneval_098__deepseek_model__basic__r1.json,humaneval_098__deepseek_model__basic__r3.json,1,3,12.057692,12.052632,0.0050600000000002865,True
humaneval_098,HumanEval/98,deepseek_model,concise,5,humaneval_098__deepseek_model__concise__r1.json,humaneval_098__deepseek_model__concise__r3.json,1,3,12.057692,12.022222,0.03547000000000011,True
humaneval_098,HumanEval/98,deepseek_model,constraint,5,humaneval_098__deepseek_model__constraint__r1.json,humaneval_098__deepseek_model__constraint__r1.json,1,1,11.061224,11.061224,0.0,False
humaneval_098,HumanEval/98,deepseek_model,optimized,5,humaneval_098__deepseek_model__optimized__r1.json,humaneval_098__deepseek_model__optimized__r1.json,1,1,11.06383,11.06383,0.0,False
humaneval_098,HumanEval/98,deepseek_model,readable,5,humaneval_098__deepseek_model__readable__r1.json,humaneval_098__deepseek_model__readable__r4.json,1,4,12.055556,12.053571,0.0019849999999994594,True
humaneval_098,HumanEval/98,gpt5_model,basic,5,humaneval_098__gpt5_model__basic__r1.json,humaneval_098__gpt5_model__basic__r1.json,1,1,13.064935,13.064935,0.0,False
humaneval_098,HumanEval/98,gpt5_model,concise,5,humaneval_098__gpt5_model__concise__r1.json,humaneval_098__gpt5_model__concise__r4.json,1,4,13.044118,12.018868,1.0252499999999998,True
humaneval_098,HumanEval/98,gpt5_model,constraint,5,humaneval_098__gpt5_model__constraint__r1.json,humaneval_098__gpt5_model__constraint__r2.json,1,2,15.050725,11.068493,3.9822319999999998,True
humaneval_098,HumanEval/98,gpt5_model,optimized,5,humaneval_098__gpt5_model__optimized__r1.json,humaneval_098__gpt5_model__optimized__r1.json,1,1,10.053571,10.053571,0.0,False
humaneval_098,HumanEval/98,gpt5_model,readable,5,humaneval_098__gpt5_model__readable__r1.json,humaneval_098__gpt5_model__readable__r2.json,1,2,15.053435,13.070423,1.9830120000000004,True
humaneval_099,HumanEval/99,claude_model,basic,5,humaneval_099__claude_model__basic__r1.json,humaneval_099__claude_model__basic__r1.json,1,1,14.089744,14.089744,0.0,False
humaneval_099,HumanEval/99,claude_model,concise,5,humaneval_099__claude_model__concise__r1.json,humaneval_099__claude_model__concise__r1.json,1,1,14.089744,14.089744,0.0,False
humaneval_099,HumanEval/99,claude_model,constraint,5,humaneval_099__claude_model__constraint__r1.json,humaneval_099__claude_model__constraint__r1.json,1,1,13.098592,13.098592,0.0,False
humaneval_099,HumanEval/99,claude_model,optimized,5,humaneval_099__claude_model__optimized__r1.json,humaneval_099__claude_model__optimized__r1.json,1,1,14.089744,14.089744,0.0,False
humaneval_099,HumanEval/99,claude_model,readable,5,humaneval_099__claude_model__readable__r1.json,humaneval_099__claude_model__readable__r2.json,1,2,14.089744,12.054688,2.035055999999999,True
humaneval_099,HumanEval/99,deepseek_model,basic,5,humaneval_099__deepseek_model__basic__r1.json,humaneval_099__deepseek_model__basic__r1.json,1,1,10.041667,10.041667,0.0,False
humaneval_099,HumanEval/99,deepseek_model,concise,5,humaneval_099__deepseek_model__concise__r1.json,humaneval_099__deepseek_model__concise__r1.json,1,1,10.045455,10.045455,0.0,False
humaneval_099,HumanEval/99,deepseek_model,constraint,5,humaneval_099__deepseek_model__constraint__r1.json,humaneval_099__deepseek_model__constraint__r1.json,1,1,13.089744,13.089744,0.0,False
humaneval_099,HumanEval/99,deepseek_model,optimized,5,humaneval_099__deepseek_model__optimized__r1.json,humaneval_099__deepseek_model__optimized__r1.json,1,1,10.035714,10.035714,0.0,False
humaneval_099,HumanEval/99,deepseek_model,readable,5,humaneval_099__deepseek_model__readable__r1.json,humaneval_099__deepseek_model__readable__r1.json,1,1,8.029412,8.029412,0.0,False
humaneval_099,HumanEval/99,gpt5_model,basic,5,humaneval_099__gpt5_model__basic__r1.json,humaneval_099__gpt5_model__basic__r3.json,1,3,25.072917,12.030769,13.042148000000001,True
humaneval_099,HumanEval/99,gpt5_model,concise,5,humaneval_099__gpt5_model__concise__r1.json,humaneval_099__gpt5_model__concise__r2.json,1,2,14.078652,14.037037,0.04161500000000018,True
humaneval_099,HumanEval/99,gpt5_model,constraint,5,humaneval_099__gpt5_model__constraint__r1.json,humaneval_099__gpt5_model__constraint__r4.json,1,4,15.068493,14.107438,0.961055,True
humaneval_099,HumanEval/99,gpt5_model,optimized,5,humaneval_099__gpt5_model__optimized__r1.json,humaneval_099__gpt5_model__optimized__r4.json,1,4,14.039735,12.076923,1.9628119999999996,True
humaneval_099,HumanEval/99,gpt5_model,readable,5,humaneval_099__gpt5_model__readable__r1.json,humaneval_099__gpt5_model__readable__r1.json,1,1,14.035714,14.035714,0.0,False
humaneval_100,HumanEval/100,claude_model,basic,5,humaneval_100__claude_model__basic__r1.json,humaneval_100__claude_model__basic__r1.json,1,1,10.052632,10.052632,0.0,False
humaneval_100,HumanEval/100,claude_model,concise,5,humaneval_100__claude_model__concise__r1.json,humaneval_100__claude_model__concise__r1.json,1,1,9.043478,9.043478,0.0,False
humaneval_100,HumanEval/100,claude_model,constraint,5,humaneval_100__claude_model__constraint__r1.json,humaneval_100__claude_model__constraint__r1.json,1,1,10.052632,10.052632,0.0,False
humaneval_100,HumanEval/100,claude_model,optimized,5,humaneval_100__claude_model__optimized__r1.json,humaneval_100__claude_model__optimized__r1.json,1,1,9.043478,9.043478,0.0,False
humaneval_100,HumanEval/100,claude_model,readable,5,humaneval_100__claude_model__readable__r1.json,humaneval_100__claude_model__readable__r1.json,1,1,10.05,10.05,0.0,False
humaneval_100,HumanEval/100,deepseek_model,basic,5,humaneval_100__deepseek_model__basic__r1.json,humaneval_100__deepseek_model__basic__r4.json,1,4,11.057692,10.052632,1.0050600000000003,True
humaneval_100,HumanEval/100,deepseek_model,concise,5,humaneval_100__deepseek_model__concise__r1.json,humaneval_100__deepseek_model__concise__r1.json,1,1,10.052632,10.052632,0.0,False
humaneval_100,HumanEval/100,deepseek_model,constraint,5,humaneval_100__deepseek_model__constraint__r1.json,humaneval_100__deepseek_model__constraint__r1.json,1,1,11.057692,11.057692,0.0,False
humaneval_100,HumanEval/100,deepseek_model,optimized,5,humaneval_100__deepseek_model__optimized__r1.json,humaneval_100__deepseek_model__optimized__r1.json,1,1,10.052632,10.052632,0.0,False
humaneval_100,HumanEval/100,deepseek_model,readable,5,humaneval_100__deepseek_model__readable__r1.json,humaneval_100__deepseek_model__readable__r1.json,1,1,11.057692,11.057692,0.0,False
humaneval_100,HumanEval/100,gpt5_model,basic,5,humaneval_100__gpt5_model__basic__r1.json,humaneval_100__gpt5_model__basic__r4.json,1,4,12.05814,10.048387,2.009753,True
humaneval_100,HumanEval/100,gpt5_model,concise,5,humaneval_100__gpt5_model__concise__r1.json,humaneval_100__gpt5_model__concise__r2.json,1,2,14.058824,10.057692,4.001132,True
humaneval_100,HumanEval/100,gpt5_model,constraint,5,humaneval_100__gpt5_model__constraint__r1.json,humaneval_100__gpt5_model__constraint__r1.json,1,1,13.058333,13.058333,0.0,False
humaneval_100,HumanEval/100,gpt5_model,optimized,5,humaneval_100__gpt5_model__optimized__r1.json,humaneval_100__gpt5_model__optimized__r5.json,1,5,10.050847,10.043478,0.007368999999998849,True
humaneval_100,HumanEval/100,gpt5_model,readable,5,humaneval_100__gpt5_model__readable__r1.json,humaneval_100__gpt5_model__readable__r5.json,1,5,12.043103,11.070423,0.9726800000000004,True
humaneval_101,HumanEval/101,claude_model,basic,5,humaneval_101__claude_model__basic__r1.json,humaneval_101__claude_model__basic__r1.json,1,1,13.096774,13.096774,0.0,False
humaneval_101,HumanEval/101,claude_model,concise,3,humaneval_101__claude_model__concise__r1.json,humaneval_101__claude_model__concise__r1.json,1,1,13.096774,13.096774,0.0,False
humaneval_101,HumanEval/101,claude_model,constraint,5,humaneval_101__claude_model__constraint__r1.json,humaneval_101__claude_model__constraint__r1.json,1,1,16.081395,16.081395,0.0,False
humaneval_101,HumanEval/101,claude_model,optimized,5,humaneval_101__claude_model__optimized__r1.json,humaneval_101__claude_model__optimized__r1.json,1,1,13.096774,13.096774,0.0,False
humaneval_101,HumanEval/101,claude_model,readable,5,humaneval_101__claude_model__readable__r1.json,humaneval_101__claude_model__readable__r1.json,1,1,9.085714,9.085714,0.0,False
humaneval_101,HumanEval/101,deepseek_model,constraint,1,humaneval_101__deepseek_model__constraint__r2.json,humaneval_101__deepseek_model__constraint__r2.json,2,2,15.0625,15.0625,0.0,False
humaneval_101,HumanEval/101,deepseek_model,optimized,5,humaneval_101__deepseek_model__optimized__r1.json,humaneval_101__deepseek_model__optimized__r1.json,1,1,8.066667,8.066667,0.0,False
humaneval_101,HumanEval/101,deepseek_model,readable,5,humaneval_101__deepseek_model__readable__r1.json,humaneval_101__deepseek_model__readable__r3.json,1,3,9.032258,9.030303,0.001955000000000595,True
humaneval_101,HumanEval/101,gpt5_model,basic,5,humaneval_101__gpt5_model__basic__r1.json,humaneval_101__gpt5_model__basic__r1.json,1,1,10.054545,10.054545,0.0,False
humaneval_101,HumanEval/101,gpt5_model,concise,5,humaneval_101__gpt5_model__concise__r1.json,humaneval_101__gpt5_model__concise__r2.json,1,2,12.083333,10.066667,2.016665999999999,True
humaneval_101,HumanEval/101,gpt5_model,constraint,5,humaneval_101__gpt5_model__constraint__r1.json,humaneval_101__gpt5_model__constraint__r5.json,1,5,10.054545,9.115385,0.9391599999999993,True
humaneval_101,HumanEval/101,gpt5_model,optimized,5,humaneval_101__gpt5_model__optimized__r1.json,humaneval_101__gpt5_model__optimized__r2.json,1,2,10.073171,10.068182,0.004989000000000132,True
humaneval_101,HumanEval/101,gpt5_model,readable,5,humaneval_101__gpt5_model__readable__r1.json,humaneval_101__gpt5_model__readable__r1.json,1,1,10.066667,10.066667,0.0,False
humaneval_102,HumanEval/102,claude_model,basic,5,humaneval_102__claude_model__basic__r1.json,humaneval_102__claude_model__basic__r1.json,1,1,11.145833,11.145833,0.0,False
humaneval_102,HumanEval/102,claude_model,concise,5,humaneval_102__claude_model__concise__r1.json,humaneval_102__claude_model__concise__r1.json,1,1,11.145833,11.145833,0.0,False
humaneval_102,HumanEval/102,claude_model,constraint,5,humaneval_102__claude_model__constraint__r1.json,humaneval_102__claude_model__constraint__r1.json,1,1,12.096154,12.096154,0.0,False
humaneval_102,HumanEval/102,claude_model,optimized,5,humaneval_102__claude_model__optimized__r1.json,humaneval_102__claude_model__optimized__r1.json,1,1,11.145833,11.145833,0.0,False
humaneval_102,HumanEval/102,claude_model,readable,5,humaneval_102__claude_model__readable__r1.json,humaneval_102__claude_model__readable__r1.json,1,1,11.14,11.14,0.0,False
humaneval_102,HumanEval/102,deepseek_model,basic,5,humaneval_102__deepseek_model__basic__r1.json,humaneval_102__deepseek_model__basic__r1.json,1,1,12.145833,12.145833,0.0,False
humaneval_102,HumanEval/102,deepseek_model,concise,5,humaneval_102__deepseek_model__concise__r1.json,humaneval_102__deepseek_model__concise__r1.json,1,1,12.145833,12.145833,0.0,False
humaneval_102,HumanEval/102,deepseek_model,constraint,5,humaneval_102__deepseek_model__constraint__r1.json,humaneval_102__deepseek_model__constraint__r3.json,1,3,12.145833,12.14,0.005832999999999089,True
humaneval_102,HumanEval/102,deepseek_model,optimized,5,humaneval_102__deepseek_model__optimized__r1.json,humaneval_102__deepseek_model__optimized__r1.json,1,1,12.145833,12.145833,0.0,False
humaneval_102,HumanEval/102,deepseek_model,readable,5,humaneval_102__deepseek_model__readable__r1.json,humaneval_102__deepseek_model__readable__r1.json,1,1,12.145833,12.145833,0.0,False
humaneval_102,HumanEval/102,gpt5_model,basic,5,humaneval_102__gpt5_model__basic__r1.json,humaneval_102__gpt5_model__basic__r2.json,1,2,15.092593,13.088889,2.003704000000001,True
humaneval_102,HumanEval/102,gpt5_model,concise,5,humaneval_102__gpt5_model__concise__r1.json,humaneval_102__gpt5_model__concise__r5.json,1,5,14.111111,13.085106,1.0260049999999996,True
humaneval_102,HumanEval/102,gpt5_model,constraint,5,humaneval_102__gpt5_model__constraint__r1.json,humaneval_102__gpt5_model__constraint__r4.json,1,4,18.058036,13.074766,4.983270000000001,True
humaneval_102,HumanEval/102,gpt5_model,optimized,5,humaneval_102__gpt5_model__optimized__r1.json,humaneval_102__gpt5_model__optimized__r1.json,1,1,13.088889,13.088889,0.0,False
humaneval_102,HumanEval/102,gpt5_model,readable,5,humaneval_102__gpt5_model__readable__r1.json,humaneval_102__gpt5_model__readable__r3.json,1,3,17.047619,13.070588,3.977031,True
humaneval_103,HumanEval/103,claude_model,basic,5,humaneval_103__claude_model__basic__r1.json,humaneval_103__claude_model__basic__r1.json,1,1,10.081081,10.081081,0.0,False
humaneval_103,HumanEval/103,claude_model,concise,5,humaneval_103__claude_model__concise__r1.json,humaneval_103__claude_model__concise__r1.json,1,1,11.09375,11.09375,0.0,False
humaneval_103,HumanEval/103,claude_model,constraint,5,humaneval_103__claude_model__constraint__r1.json,humaneval_103__claude_model__constraint__r1.json,1,1,10.081081,10.081081,0.0,False
humaneval_103,HumanEval/103,claude_model,optimized,5,humaneval_103__claude_model__optimized__r1.json,humaneval_103__claude_model__optimized__r1.json,1,1,10.081081,10.081081,0.0,False
humaneval_103,HumanEval/103,claude_model,readable,5,humaneval_103__claude_model__readable__r1.json,humaneval_103__claude_model__readable__r1.json,1,1,10.081081,10.081081,0.0,False
humaneval_103,HumanEval/103,deepseek_model,basic,5,humaneval_103__deepseek_model__basic__r1.json,humaneval_103__deepseek_model__basic__r1.json,1,1,10.044776,10.044776,0.0,False
humaneval_103,HumanEval/103,deepseek_model,concise,5,humaneval_103__deepseek_model__concise__r1.json,humaneval_103__deepseek_model__concise__r1.json,1,1,10.044776,10.044776,0.0,False
humaneval_103,HumanEval/103,deepseek_model,optimized,1,humaneval_103__deepseek_model__optimized__r2.json,humaneval_103__deepseek_model__optimized__r2.json,2,2,11.043478,11.043478,0.0,False
humaneval_103,HumanEval/103,deepseek_model,readable,5,humaneval_103__deepseek_model__readable__r1.json,humaneval_103__deepseek_model__readable__r1.json,1,1,10.044776,10.044776,0.0,False
humaneval_103,HumanEval/103,gpt5_model,basic,2,humaneval_103__gpt5_model__basic__r3.json,humaneval_103__gpt5_model__basic__r5.json,3,5,15.045113,10.040541,5.004572000000001,True
humaneval_103,HumanEval/103,gpt5_model,readable,2,humaneval_103__gpt5_model__readable__r1.json,humaneval_103__gpt5_model__readable__r1.json,1,1,11.044643,11.044643,0.0,False
humaneval_104,HumanEval/104,claude_model,basic,5,humaneval_104__claude_model__basic__r1.json,humaneval_104__claude_model__basic__r1.json,1,1,14.104167,14.104167,0.0,False
humaneval_104,HumanEval/104,claude_model,concise,5,humaneval_104__claude_model__concise__r1.json,humaneval_104__claude_model__concise__r1.json,1,1,14.025641,14.025641,0.0,False
humaneval_104,HumanEval/104,claude_model,constraint,5,humaneval_104__claude_model__constraint__r1.json,humaneval_104__claude_model__constraint__r2.json,1,2,15.096774,15.092308,0.004466000000000747,True
humaneval_104,HumanEval/104,claude_model,optimized,5,humaneval_104__claude_model__optimized__r1.json,humaneval_104__claude_model__optimized__r1.json,1,1,14.098039,14.098039,0.0,False
humaneval_104,HumanEval/104,claude_model,readable,5,humaneval_104__claude_model__readable__r1.json,humaneval_104__claude_model__readable__r1.json,1,1,14.090909,14.090909,0.0,False
humaneval_104,HumanEval/104,deepseek_model,basic,5,humaneval_104__deepseek_model__basic__r1.json,humaneval_104__deepseek_model__basic__r1.json,1,1,14.057692,14.057692,0.0,False
humaneval_104,HumanEval/104,deepseek_model,concise,5,humaneval_104__deepseek_model__concise__r1.json,humaneval_104__deepseek_model__concise__r1.json,1,1,14.057692,14.057692,0.0,False
humaneval_104,HumanEval/104,deepseek_model,constraint,5,humaneval_104__deepseek_model__constraint__r1.json,humaneval_104__deepseek_model__constraint__r2.json,1,2,16.079545,16.077778,0.0017670000000009622,True
humaneval_104,HumanEval/104,deepseek_model,optimized,5,humaneval_104__deepseek_model__optimized__r1.json,humaneval_104__deepseek_model__optimized__r2.json,1,2,16.081395,14.078947,2.002448000000001,True
humaneval_104,HumanEval/104,deepseek_model,readable,5,humaneval_104__deepseek_model__readable__r1.json,humaneval_104__deepseek_model__readable__r2.json,1,2,14.057692,14.05,0.0076919999999987,True
humaneval_104,HumanEval/104,gpt5_model,basic,5,humaneval_104__gpt5_model__basic__r1.json,humaneval_104__gpt5_model__basic__r3.json,1,3,16.069565,15.057143,1.0124220000000008,True
