problem_id,task_id,model_name,model_id,provider,num_samples,num_valid_vectors,structural_variance,sds,success_rate
humaneval_151,HumanEval/151,claude_model,claude-sonnet-4-6,anthropic,25,25,0.8891529651029242,2.050588794664794,1.0
humaneval_151,HumanEval/151,deepseek_model,deepseek-chat,deepseek,25,25,0.1823754464002441,0.9335332006291458,1.0
humaneval_151,HumanEval/151,gpt5_model,gpt-5-mini,openai,25,25,0.4720816387698227,1.4449071216580935,1.0
humaneval_152,HumanEval/152,claude_model,claude-sonnet-4-6,anthropic,25,25,2.465190328815662e-33,1.1102230246251565e-16,1.0
humaneval_152,HumanEval/152,deepseek_model,deepseek-chat,deepseek,25,25,0.11250171393611905,0.6804795261977952,1.0
humaneval_152,HumanEval/152,gpt5_model,gpt-5-mini,openai,25,25,0.18902655534494894,0.8165174698225626,1.0
humaneval_153,HumanEval/153,claude_model,claude-sonnet-4-6,anthropic,25,25,0.5044942458943904,1.5354610507506055,1.0
humaneval_153,HumanEval/153,deepseek_model,deepseek-chat,deepseek,25,25,0.13109188412214037,0.5005880665372964,1.0
humaneval_153,HumanEval/153,gpt5_model,gpt-5-mini,openai,25,25,0.24884634032049516,0.992909838645665,1.0
humaneval_154,HumanEval/154,claude_model,claude-sonnet-4-6,anthropic,25,25,0.2649289128864143,0.9540470082924465,1.0
humaneval_154,HumanEval/154,deepseek_model,deepseek-chat,deepseek,25,25,0.06425908856982311,0.5411798904199777,0.64
humaneval_154,HumanEval/154,gpt5_model,gpt-5-mini,openai,25,25,0.147475107204384,0.6504907038508294,1.0
humaneval_155,HumanEval/155,claude_model,claude-sonnet-4-6,anthropic,25,25,0.24952239928590778,1.1092820053914805,1.0
humaneval_155,HumanEval/155,deepseek_model,deepseek-chat,deepseek,25,25,0.03522880567315659,0.4071104716914691,1.0
humaneval_155,HumanEval/155,gpt5_model,gpt-5-mini,openai,25,25,0.33727816683221673,1.0342970177197603,1.0
humaneval_156,HumanEval/156,claude_model,claude-sonnet-4-6,anthropic,25,25,0.011520476464657616,0.19195235666702182,1.0
humaneval_156,HumanEval/156,deepseek_model,deepseek-chat,deepseek,25,25,0.044464935612503934,0.3773392718741854,1.0
humaneval_156,HumanEval/156,gpt5_model,gpt-5-mini,openai,25,25,0.07875577946610197,0.5624408566644805,1.0
humaneval_157,HumanEval/157,claude_model,claude-sonnet-4-6,anthropic,25,25,0.25470249571924775,0.9213591685827377,1.0
humaneval_157,HumanEval/157,deepseek_model,deepseek-chat,deepseek,25,25,0.02231234879325277,0.20782279104205992,1.0
humaneval_157,HumanEval/157,gpt5_model,gpt-5-mini,openai,25,25,0.06928052985103714,0.5025330419406293,1.0
humaneval_158,HumanEval/158,claude_model,claude-sonnet-4-6,anthropic,25,25,0.37721682307120113,1.208013017836854,1.0
humaneval_158,HumanEval/158,deepseek_model,deepseek-chat,deepseek,25,25,0.6221464986465112,1.7238907117186024,1.0
humaneval_158,HumanEval/158,gpt5_model,gpt-5-mini,openai,25,25,0.16023038554137145,0.7822720255668568,1.0
humaneval_159,HumanEval/159,claude_model,claude-sonnet-4-6,anthropic,25,25,0.07276171656041872,0.4825323750727405,1.0
humaneval_159,HumanEval/159,deepseek_model,deepseek-chat,deepseek,25,25,0.04210566034594938,0.2053486667656571,1.0
humaneval_159,HumanEval/159,gpt5_model,gpt-5-mini,openai,25,25,0.19187288401979863,0.8157508777525684,1.0
humaneval_160,HumanEval/160,claude_model,claude-sonnet-4-6,anthropic,25,25,0.04644817860590249,0.39448615755591926,1.0
humaneval_160,HumanEval/160,deepseek_model,deepseek-chat,deepseek,25,25,0.016340703687917717,0.14235971801326433,0.0
humaneval_160,HumanEval/160,gpt5_model,gpt-5-mini,openai,25,25,1.8186643891790972,2.8634662668779685,0.72
humaneval_161,HumanEval/161,claude_model,claude-sonnet-4-6,anthropic,25,25,0.05901044806875191,0.5201940433286579,1.0
humaneval_161,HumanEval/161,deepseek_model,deepseek-chat,deepseek,25,25,0.05795592628672856,0.5208430770452057,1.0
humaneval_161,HumanEval/161,gpt5_model,gpt-5-mini,openai,25,25,0.2959469916499693,1.1535883698817333,1.0
humaneval_162,HumanEval/162,claude_model,claude-sonnet-4-6,anthropic,25,25,0.019197300928694334,0.22239123909642913,1.0
humaneval_162,HumanEval/162,deepseek_model,deepseek-chat,deepseek,25,25,0.015572596912289568,0.23099912801913092,1.0
humaneval_162,HumanEval/162,gpt5_model,gpt-5-mini,openai,25,25,0.12301437213130337,0.7565093561943412,1.0
humaneval_163,HumanEval/163,claude_model,claude-sonnet-4-6,anthropic,25,25,0.08727557602611015,0.6163922001585523,1.0
humaneval_163,HumanEval/163,deepseek_model,deepseek-chat,deepseek,25,25,0.07858932123331465,0.5628033670562214,0.0
humaneval_163,HumanEval/163,gpt5_model,gpt-5-mini,openai,25,25,0.17339083418191323,0.8015741190748712,0.88
